type,amount,newbalanceOrig,newbalanceDest,isFraud
1,1311150.9,0.0,1311150.9,1
1,4582074.51,0.0,4736109.45,1
1,455074.13,0.0,9692244.86,1
1,3284197.88,0.0,3485139.96,1
1,810039.19,0.0,1219074.31,1
1,959018.79,0.0,959018.79,1
1,755813.12,0.0,1250388.38,1
1,460436.43,0.0,460436.43,1
1,9917.27,0.0,418527.91,1
1,2066446.27,0.0,2489533.21,1
1,819048.34,0.0,1923147.03,1
1,9039246.82,0.0,9503933.51,1
1,239473.85,0.0,968718.94,1
1,5715004.3,0.0,6033313.53,1
1,2149976.69,0.0,2149976.69,1
1,1321091.25,0.0,1321091.25,1
1,113829.89,0.0,113829.89,1
1,178569.48,0.0,441698.01,1
1,1735647.47,0.0,1735647.47,1
1,2254934.36,0.0,2619062.97,1
1,353045.35,0.0,1335024.09,1
1,1619331.51,0.0,1619331.51,1
1,61178.51,0.0,299965.86,1
1,664992.86,0.0,1434356.23,1
1,432254.84,0.0,1732370.65,1
1,42659.39,0.0,216217.82,1
1,173782.59,0.0,3446236.22,1
1,62134.33,0.0,571338.66,1
1,972920.87,0.0,993950.97,1
1,244814.12,0.0,7351669.59,1
1,82527.13,0.0,479794.98,1
1,78028.89,0.0,551548.31,1
1,2737766.8,0.0,2737766.8,1
1,1980800.05,0.0,3760003.46,1
1,221936.6,0.0,223747.62,1
1,5338583.38,0.0,5369834.0,1
1,1534985.07,0.0,1534985.07,1
1,45077.1,0.0,171339.29,1
1,10000000.0,0.0,10373274.84,1
1,987591.59,0.0,987591.59,1
1,1534926.96,0.0,1534926.96,1
1,594577.22,0.0,1279684.07,1
1,24412.07,0.0,1588515.56,1
1,286769.07,0.0,286769.07,1
1,365099.76,0.0,397844.99,1
1,2498370.12,0.0,4841816.86,1
1,8380.79,0.0,8380.79,1
1,2627070.5,0.0,3090154.12,1
1,39379.45,0.0,227912.43,1
1,296349.8,0.0,296349.8,1
1,152331.26,0.0,829199.49,1
1,10000000.0,0.0,10000000.0,1
1,4830219.15,0.0,4830219.15,1
1,351912.04,0.0,548665.13,1
1,64344.59,0.0,64344.59,1
1,4094.07,0.0,300628.27,1
1,167679.27,0.0,333259.88,1
1,678058.75,0.0,7854017.11,1
1,1529614.71,0.0,1529614.71,1
1,1440705.58,0.0,1440705.58,1
1,8924971.59,0.0,8984961.89,1
1,305817.12,0.0,305817.12,1
1,10000000.0,0.0,10000000.0,1
1,8931607.89,0.0,9073123.46,1
1,21829.31,0.0,378838.85,1
1,6972164.97,0.0,6977845.25,1
1,17822.02,0.0,2637431.55,1
1,88649.1,0.0,2328404.96,1
1,372344.58,0.0,372344.58,1
1,72547.29,0.0,152283.57,1
1,114339.1,0.0,155752.33,1
1,1083860.21,0.0,1083860.21,1
1,115461.48,0.0,137080.75,1
1,9345700.07,0.0,18267760.5,1
1,337994.64,0.0,337994.64,1
1,4022408.76,0.0,8565288.26,1
1,3607917.73,0.0,11999671.85,1
1,766631.82,0.0,766631.82,1
1,43928.31,0.0,43928.31,1
1,268230.43,0.0,268230.43,1
1,1182557.97,0.0,1323831.71,1
1,113309.55,0.0,113309.55,1
1,703833.48,0.0,703833.48,1
1,134515.36,0.0,164003.41,1
1,266746.42,0.0,4700678.19,1
1,7696836.35,0.0,7877829.8,1
1,39664.74,0.0,39664.74,1
1,249791.3,0.0,249791.3,1
1,921668.95,0.0,1018064.5,1
1,737285.03,0.0,737285.03,1
1,28308.97,0.0,28308.97,1
1,482679.6,0.0,482679.6,1
1,1461930.03,0.0,5224426.76,1
1,271908.4,0.0,1759996.66,1
1,101903.69,0.0,382021.32,1
1,21574.55,0.0,21574.55,1
1,19742.71,0.0,2118414.39,1
1,38150.22,0.0,68370.36,1
1,886588.02,0.0,886588.02,1
1,4120.14,0.0,4120.14,1
1,3206623.39,0.0,6965506.67,1
1,315654.19,0.0,315654.19,1
1,175313.96,0.0,3086543.86,1
1,3723738.06,0.0,6940129.27,1
1,269545.63,0.0,1175236.17,1
1,2169679.91,0.0,2169679.91,1
1,1454592.61,0.0,1718635.53,1
1,460635.82,0.0,1005364.51,1
1,2393539.65,0.0,7550667.73,1
1,445257.43,0.0,445257.43,1
1,363378.75,0.0,3973250.18,1
1,655676.97,0.0,709291.25,1
1,56745.14,0.0,108179.02,1
1,33676.59,0.0,33676.59,1
1,87999.25,0.0,87999.25,1
1,53062.52,0.0,4309236.76,1
1,8775594.43,0.0,8775594.43,1
1,3492056.91,0.0,4285860.09,1
1,10000000.0,0.0,10841522.24,1
1,8267760.5,0.0,8701970.72,1
1,707870.44,0.0,722347.36,1
1,5624.02,0.0,209696.33,1
1,253498.36,0.0,3475251.37,1
1,31329.62,0.0,130988.71,1
1,4454632.3,0.0,4842155.56,1
1,8055.06,0.0,8055.06,1
1,63624.08,0.0,63624.08,1
1,1155819.58,0.0,1155819.58,1
1,427405.08,0.0,427405.08,1
1,2394623.8,0.0,7072786.07,1
1,1273674.05,0.0,1273674.05,1
1,1122508.34,0.0,1938640.97,1
1,4589441.44,0.0,4983680.46,1
1,286670.9,0.0,1314969.01,1
1,1515291.19,0.0,1750160.47,1
1,130653.37,0.0,219900.14,1
1,54994.1,0.0,69935.49,1
1,28871.9,0.0,529077.41,1
1,1422963.14,0.0,1422963.14,1
1,2388251.16,0.0,5012637.76,1
1,2222544.0,0.0,2357089.98,1
1,253793.28,0.0,779770.94,1
1,127905.82,0.0,127905.82,1
1,891944.51,0.0,891944.51,1
1,146681.74,0.0,210554.49,1
1,46081.45,0.0,425415.9,1
1,1076739.91,0.0,3263282.55,1
1,548335.12,0.0,7083004.6,1
1,656118.37,0.0,817601.02,1
1,872199.82,0.0,6319359.54,1
1,22025.14,0.0,1752101.53,1
1,710385.55,0.0,1374644.97,1
1,137508.01,0.0,137508.01,1
1,639468.22,0.0,824858.96,1
1,1254092.1,0.0,1254092.1,1
1,1762680.47,0.0,4802662.12,1
1,142336.65,0.0,410139.82,1
1,306833.41,0.0,306833.41,1
1,86170.94,0.0,374441.64,1
1,803794.53,0.0,1109277.37,1
1,125159.2,0.0,151823.38,1
1,655294.3,0.0,2165454.15,1
1,1457085.28,0.0,1457085.28,1
1,539087.79,0.0,583913.14,1
1,1767112.66,0.0,3574926.48,1
1,40413.81,0.0,40413.81,1
1,2988103.3,0.0,4391057.85,1
1,35496.47,0.0,159368.28,1
1,188854.39,0.0,188854.39,1
1,216351.05,0.0,216351.05,1
1,511379.9,0.0,3950629.6,1
1,1409248.64,0.0,2323374.1,1
1,1486955.35,0.0,3650455.64,1
1,71277.45,0.0,2769424.62,1
1,8999.56,0.0,8999.56,1
1,2231.46,0.0,2231.46,1
1,186227.75,0.0,411794.22,1
1,110457.0,0.0,4284908.61,1
1,219489.62,0.0,219489.62,1
1,2708906.59,0.0,2708906.59,1
1,1299860.86,0.0,1299860.86,1
1,418691.02,0.0,1046973.33,1
1,570649.33,0.0,570649.33,1
1,37133.63,0.0,885852.2,1
1,204675.48,0.0,314055.91,1
1,36847.9,0.0,36847.9,1
1,99808.45,0.0,147553.37,1
1,566142.89,0.0,1910701.34,1
1,7060216.94,0.0,7254461.29,1
1,177344.53,0.0,744846.28,1
1,126375.17,0.0,126375.17,1
1,3523089.46,0.0,12260707.61,1
1,252417.45,0.0,653726.95,1
1,20243.24,0.0,1152703.66,1
1,94613.12,0.0,94613.12,1
1,904124.58,0.0,1604728.51,1
1,93732.16,0.0,224977.15,1
1,535654.59,0.0,983800.55,1
1,743311.65,0.0,743311.65,1
1,2145934.81,0.0,2903306.38,1
1,3595911.39,0.0,3678882.35,1
1,98692.72,0.0,166291.88,1
1,1129884.18,0.0,1640305.68,1
1,574709.63,0.0,574709.63,1
1,501496.31,0.0,501496.31,1
1,42418.85,0.0,42418.85,1
1,314976.75,0.0,314976.75,1
1,37119.58,0.0,37119.58,1
1,1636403.22,0.0,2752496.67,1
1,2908264.69,0.0,5694324.4,1
1,966222.5,0.0,1297473.83,1
1,120232.13,0.0,2540092.14,1
1,1844357.26,0.0,5393362.71,1
1,1001167.03,0.0,1006127.56,1
1,116977.16,0.0,402972.44,1
1,530377.28,0.0,762935.73,1
1,2066848.27,0.0,2066848.27,1
1,2694857.26,0.0,3268374.34,1
1,1562871.32,0.0,2365211.6,1
1,1243269.91,0.0,1268514.13,1
1,522465.43,0.0,1639377.8,1
1,12477.96,0.0,12477.96,1
1,85408.24,0.0,384771.36,1
1,251621.18,0.0,8329887.55,1
1,149279.69,0.0,378619.1,1
1,16671.29,0.0,811593.35,1
1,1761021.33,0.0,1770988.61,1
1,466359.63,0.0,1376469.2,1
1,4032691.34,0.0,4032691.34,1
1,50845.13,0.0,2790375.44,1
1,10000000.0,0.0,10000000.0,1
1,1812161.42,0.0,1812161.42,1
1,167963.64,0.0,167963.64,1
1,897427.17,0.0,972520.0,1
1,3794763.63,0.0,4044906.27,1
1,2040209.74,0.0,13280587.46,1
1,1082718.08,0.0,1082718.08,1
1,224913.14,0.0,1287986.36,1
1,21698.13,0.0,97316.28,1
1,202263.03,0.0,740587.11,1
1,1860190.06,0.0,2160766.46,1
1,105859.41,0.0,1316022.32,1
1,49571.87,0.0,362158.08,1
1,377919.58,0.0,995195.68,1
1,107773.49,0.0,2179697.48,1
1,746518.21,0.0,1095220.66,1
1,254440.83,0.0,254440.83,1
1,130987.75,0.0,130987.75,1
1,2142164.0,0.0,2171986.78,1
1,43357.65,0.0,705263.6,1
1,1241118.86,0.0,31677459.48,1
1,936976.86,0.0,936976.86,1
1,174296.71,0.0,408329.26,1
1,990857.53,0.0,1670556.05,1
1,91637.51,0.0,7428335.18,1
1,2658595.89,0.0,2945527.03,1
1,2221683.68,0.0,4331931.98,1
1,188249.17,0.0,569364.36,1
1,355832.18,0.0,447889.63,1
1,994676.91,0.0,994676.91,1
1,6351930.74,0.0,6827548.75,1
1,629958.0,0.0,1033210.79,1
1,4289.18,0.0,4289.18,1
1,1399637.19,0.0,1399637.19,1
1,9639052.83,0.0,9952189.42,1
1,99793.9,0.0,309402.83,1
1,621569.61,0.0,891826.43,1
1,222097.11,0.0,605630.23,1
1,144065.75,0.0,347204.6,1
1,8097183.22,0.0,8099507.77,1
1,5245375.3,0.0,5245375.3,1
1,1244037.74,0.0,1244037.74,1
1,938288.58,0.0,938288.58,1
1,426532.4,0.0,521145.53,1
1,829012.31,0.0,829012.31,1
1,1848199.45,0.0,3516560.42,1
1,6910926.92,0.0,9556249.11,1
1,6339.42,0.0,348808.44,1
1,701707.89,0.0,3711988.94,1
1,321883.89,0.0,374276.75,1
1,310873.76,0.0,799882.93,1
1,4483868.79,0.0,5824000.85,1
1,138993.63,0.0,138993.63,1
1,3062506.58,0.0,3062506.58,1
1,139210.23,0.0,528418.44,1
1,617668.37,0.0,975065.21,1
3,1864022.05,0.0,149522.78,1
1,1864022.05,0.0,3299930.96,1
1,1494432.21,0.0,1494432.21,1
1,201988.55,0.0,201988.55,1
1,21531.0,0.0,21531.0,1
1,511259.05,0.0,2789221.38,1
1,53340.45,0.0,53340.45,1
1,10000000.0,0.0,10179252.82,1
1,7476725.66,0.0,7576475.27,1
1,2540410.33,0.0,2301330.2,1
1,2745923.02,0.0,6495313.61,1
1,2248584.96,0.0,2293245.11,1
1,124057.58,0.0,1718440.5,1
1,768520.15,0.0,986826.65,1
1,2479940.21,0.0,2479940.21,1
1,3735525.0,0.0,3753385.51,1
1,190737.49,0.0,1756023.24,1
1,1400472.01,0.0,2449779.18,1
1,899782.7,0.0,1006646.32,1
1,212130.67,0.0,2133644.57,1
1,1159010.44,0.0,1334095.97,1
1,16274.51,0.0,60519.73,1
1,57512.29,0.0,57512.29,1
1,100109.03,0.0,100109.03,1
1,2460110.25,0.0,2604845.74,1
1,10000000.0,0.0,10034082.32,1
1,3892156.3,0.0,9555383.66,1
1,1525742.02,0.0,1525742.02,1
1,60646.82,0.0,103911.6,1
1,515645.16,0.0,799023.01,1
1,128417.96,0.0,227847.87,1
1,7927.06,0.0,7927.06,1
1,3263443.15,0.0,4191164.5,1
1,199878.85,0.0,603148.54,1
1,1457343.37,0.0,1457343.37,1
1,95267.81,0.0,95267.81,1
1,7563536.91,0.0,8265310.34,1
1,1265379.37,0.0,1265379.37,1
1,417217.89,0.0,2885272.51,1
1,3116833.75,0.0,3573131.82,1
1,433348.97,0.0,2190401.76,1
1,1746415.27,0.0,2278775.04,1
1,1010857.38,0.0,1010857.38,1
1,234723.4,0.0,234723.4,1
1,303432.45,0.0,522695.73,1
1,11653.98,0.0,325869.89,1
1,375141.86,0.0,252008.88,1
1,98918.12,0.0,7356689.94,1
1,4400457.84,0.0,5684593.64,1
1,2873536.01,0.0,2873536.01,1
1,649968.87,0.0,1085776.19,1
1,53782.87,0.0,53782.87,1
1,6783.47,0.0,95529.02,1
1,456360.87,0.0,18066764.63,1
1,370382.39,0.0,971601.62,1
1,350800.27,0.0,4254836.35,1
1,1589614.75,0.0,3753123.13,1
1,455372.54,0.0,771551.61,1
1,73064.41,0.0,260902.5,1
1,78810.3,0.0,881598.82,1
1,6168077.6,0.0,6168077.6,1
1,346374.54,0.0,346374.54,1
1,1822754.86,0.0,1823854.12,1
1,7068115.67,0.0,7215698.08,1
1,3222396.0,0.0,3334528.82,1
1,171337.99,0.0,530526.01,1
1,155854.37,0.0,474784.71,1
1,810599.16,0.0,1782233.77,1
1,1608571.02,0.0,1803564.56,1
1,32076.17,0.0,937083.46,1
1,612743.87,0.0,924551.41,1
1,343999.8,0.0,377423.17,1
1,325732.34,0.0,4060244.31,1
1,102750.55,0.0,576537.12,1
1,2120266.89,0.0,6196806.08,1
1,1767886.02,0.0,1767886.02,1
1,66448.19,0.0,5108961.38,1
1,34301.19,0.0,34301.19,1
1,1539687.27,0.0,1796190.14,1
1,3572736.74,0.0,4935188.59,1
1,150245.05,0.0,1983856.94,1
1,9467.62,0.0,102040.81,1
1,7114590.07,0.0,7286815.09,1
1,554522.67,0.0,594922.57,1
1,489714.94,0.0,792453.38,1
1,60516.53,0.0,60516.53,1
1,322329.78,0.0,438247.45,1
1,1137603.28,0.0,1239288.68,1
1,489514.32,0.0,489514.32,1
1,522343.83,0.0,3657611.99,1
1,3733104.07,0.0,4185627.77,1
1,677563.22,0.0,6402870.9,1
1,208630.6,0.0,545935.44,1
1,99168.97,0.0,99529.27,1
1,288032.02,0.0,288032.02,1
1,394886.13,0.0,1235539.81,1
1,3567795.25,0.0,3567795.25,1
1,661558.27,0.0,3712169.48,1
1,861406.83,0.0,9145278.12,1
1,155534.95,0.0,243631.85,1
1,7188425.25,0.0,7970122.27,1
1,17569.42,0.0,294009.34,1
1,2860852.43,0.0,2944637.21,1
1,172510.95,0.0,763103.47,1
1,14016.65,0.0,1832650.55,1
1,5477272.72,0.0,5477272.72,1
1,29832.81,0.0,112475.43,1
1,1335959.76,0.0,1409614.31,1
1,119454.86,0.0,119454.86,1
1,67653.75,0.0,313873.68,1
1,163852.19,0.0,712819.36,1
1,147171.3,0.0,1473972.06,1
1,3178915.22,0.0,3869747.17,1
1,1994285.14,0.0,2145078.85,1
1,127091.33,0.0,783790.95,1
1,273746.13,0.0,3250549.0,1
1,147080.42,0.0,147080.42,1
1,258103.59,0.0,502466.5,1
1,443893.69,0.0,3562219.49,1
1,338229.88,0.0,491909.13,1
1,1766811.07,0.0,2384888.77,1
1,1633227.0,0.0,4498580.23,1
1,113614.57,0.0,900316.17,1
1,2175288.9,0.0,2268189.29,1
1,102945.99,0.0,2379350.44,1
1,389275.23,0.0,389275.23,1
1,234853.95,0.0,258115.45,1
1,1027260.28,0.0,2425879.24,1
1,115535.52,0.0,115535.52,1
1,412511.32,0.0,453537.61,1
1,109008.53,0.0,478093.89,1
1,4530.71,0.0,4530.71,1
1,442722.01,0.0,533057.51,1
1,1581441.8,0.0,5011077.25,1
1,3424092.39,0.0,3424092.39,1
1,141837.8,0.0,5986927.17,1
1,49372.94,0.0,566489.4,1
1,242179.39,0.0,349237.54,1
1,2723017.17,0.0,2734689.29,1
3,682309.83,0.0,99994.39,1
1,682309.83,0.0,757826.87,1
1,79031.41,0.0,919774.75,1
1,805319.81,0.0,805319.81,1
1,773696.12,0.0,773696.12,1
1,254167.15,0.0,355635.02,1
1,157705.36,0.0,157705.36,1
1,822361.52,0.0,954563.41,1
1,134497.41,0.0,16336716.06,1
1,619836.33,0.0,1332469.82,1
1,86848.88,0.0,576484.72,1
1,95348.33,0.0,712261.84,1
1,431356.55,0.0,3219156.78,1
1,4738282.28,0.0,4738282.28,1
1,1946687.34,0.0,1946687.34,1
1,2498837.82,0.0,4824672.25,1
1,1397162.15,0.0,4543069.99,1
1,939518.05,0.0,939518.05,1
3,813775.73,0.0,39888.47,1
1,813775.73,0.0,813775.73,1
1,171456.83,0.0,718269.56,1
1,27723.34,0.0,1010873.78,1
1,3457169.26,0.0,4543519.99,1
1,2118548.31,0.0,32017657.38,1
1,416832.9,0.0,1877159.62,1
1,301193.32,0.0,301193.32,1
1,20225.17,0.0,4825802.22,1
1,474052.54,0.0,503308.95,1
1,224661.54,0.0,148150.77,1
1,10000000.0,0.0,10158643.25,1
1,10000000.0,0.0,12145275.47,1
1,10000000.0,0.0,10551074.14,1
1,7670038.08,0.0,8525369.29,1
1,141508.56,0.0,482414.64,1
1,11385.0,0.0,4675753.68,1
1,360749.76,0.0,828755.18,1
1,548161.93,0.0,991898.05,1
1,256705.68,0.0,256705.68,1
1,1284959.39,0.0,2099582.25,1
1,1697093.54,0.0,1945327.86,1
1,2432747.48,0.0,11795427.37,1
1,32872.0,0.0,32872.0,1
1,144876.4,0.0,315319.66,1
1,538428.86,0.0,538428.86,1
1,1533798.48,0.0,1952905.9,1
1,160351.22,0.0,2057681.72,1
1,8720558.46,0.0,9250411.25,1
1,10000000.0,0.0,10000000.0,1
1,1336901.11,0.0,1336901.11,1
1,2934820.94,0.0,3058765.71,1
1,5820137.62,0.0,5915522.0,1
1,436906.22,0.0,869573.55,1
1,151.0,0.0,386314.34,1
1,8327328.27,0.0,8943523.75,1
1,1153200.73,0.0,1153200.73,1
1,134194.59,0.0,1791155.94,1
1,762135.72,0.0,809904.5,1
1,163294.35,0.0,397506.77,1
1,276042.59,0.0,1010272.23,1
1,175267.61,0.0,248641.98,1
1,1627389.26,0.0,2039219.38,1
1,1191399.72,0.0,3638479.89,1
1,329728.11,0.0,329728.11,1
1,177680.54,0.0,336240.57,1
1,1132311.86,0.0,6931746.88,1
1,798007.45,0.0,954480.02,1
1,1869237.83,0.0,2342162.15,1
1,49966.72,0.0,2394605.54,1
1,204951.37,0.0,2106949.59,1
1,1803411.53,0.0,2279159.85,1
1,251140.96,0.0,370116.83,1
1,2598276.05,0.0,7966622.32,1
1,279728.8,0.0,986894.43,1
1,7513581.46,0.0,8704539.12,1
1,310712.71,0.0,310712.71,1
1,978261.98,0.0,1691413.11,1
1,1179716.49,0.0,1179716.49,1
1,286306.33,0.0,1903427.05,1
1,19244.9,0.0,283757.78,1
1,7246962.16,0.0,8641556.98,1
1,147649.37,0.0,1424569.93,1
1,176700.12,0.0,176700.12,1
1,6302888.93,0.0,6376810.23,1
1,2612915.2,0.0,9987503.74,1
1,908858.12,0.0,908858.12,1
1,871893.15,0.0,26713791.23,1
1,335859.86,0.0,335859.86,1
1,6501296.36,0.0,6501296.36,1
1,1786247.31,0.0,2031199.5,1
1,1777674.32,0.0,3731208.71,1
1,211721.9,0.0,211721.9,1
1,948288.3,0.0,3138062.23,1
1,2754740.54,0.0,4522565.25,1
1,1437291.89,0.0,1437291.89,1
1,1116508.49,0.0,5168973.32,1
1,70072.66,0.0,589784.99,1
1,800024.12,0.0,908241.06,1
1,976830.22,0.0,976830.22,1
1,692984.55,0.0,1451837.35,1
1,98634.75,0.0,1064684.45,1
1,2232667.51,0.0,2437694.87,1
1,2177218.43,0.0,2177218.43,1
1,364333.03,0.0,364333.03,1
1,8594499.99,0.0,8782825.8,1
1,176273.29,0.0,176273.29,1
1,20311.17,0.0,20836.35,1
1,18887.22,0.0,18887.22,1
1,31045.76,0.0,2112354.13,1
1,1244224.16,0.0,2595000.45,1
1,250223.24,0.0,1876917.89,1
1,1536245.52,0.0,2218813.6,1
1,895565.06,0.0,995900.2,1
1,47604.75,0.0,47604.75,1
1,87622.5,0.0,349722.42,1
1,319208.14,0.0,2224828.44,1
1,106642.43,0.0,111264.92,1
1,102229.91,0.0,102229.91,1
1,351332.16,0.0,351332.16,1
1,455709.8,0.0,502208.18,1
1,665489.33,0.0,1849808.78,1
1,158000.29,0.0,2488671.46,1
1,1201681.76,0.0,2271156.77,1
1,239556.06,0.0,1966481.6,1
1,586718.88,0.0,877619.59,1
1,63210.91,0.0,69908.01,1
1,68536.24,0.0,479310.48,1
1,178503.45,0.0,561406.72,1
1,382960.64,0.0,2022061.64,1
1,3354200.39,0.0,3491865.72,1
1,102660.35,0.0,102660.35,1
1,925579.57,0.0,3073509.81,1
1,85017.99,0.0,85017.99,1
1,763913.96,0.0,882319.9,1
1,1796069.2,0.0,1796069.2,1
1,2222008.27,0.0,2389301.38,1
1,445705.76,0.0,445705.76,1
1,190590.65,0.0,226272.15,1
1,225361.44,0.0,817463.83,1
1,1494831.65,0.0,1494831.65,1
1,173309.11,0.0,173309.11,1
1,887941.44,0.0,957544.51,1
1,3608191.52,0.0,3649411.15,1
1,8186519.17,0.0,8983069.72,1
1,5363594.86,0.0,5498067.11,1
1,1644749.94,0.0,2066369.14,1
1,12278.0,0.0,865336.02,1
1,332729.54,0.0,946441.9,1
1,252189.32,0.0,562335.01,1
1,955505.54,0.0,1422436.0,1
1,410299.86,0.0,463816.19,1
1,1486052.97,0.0,2261596.26,1
1,166323.01,0.0,166323.01,1
1,294989.71,0.0,1952689.54,1
1,767755.17,0.0,767755.17,1
1,1503297.45,0.0,4024530.55,1
1,627903.12,0.0,627903.12,1
1,342675.47,0.0,754793.41,1
1,4354175.33,0.0,4778329.47,1
1,2075328.73,0.0,2075328.73,1
1,224378.1,0.0,707797.36,1
1,355909.21,0.0,355909.21,1
1,5566.14,0.0,5566.14,1
1,73486.8,0.0,550282.76,1
1,96286.54,0.0,96286.54,1
1,60519.74,0.0,182654.5,1
1,90346.05,0.0,623135.14,1
1,489111.71,0.0,489111.71,1
1,194180.11,0.0,683340.35,1
1,476890.47,0.0,972934.02,1
1,448265.08,0.0,6253887.32,1
1,164213.17,0.0,1845915.27,1
1,830495.23,0.0,5145437.83,1
3,63009.43,0.0,122454.16,1
1,63009.43,0.0,1120349.36,1
1,304472.46,0.0,304472.46,1
1,8607089.62,0.0,9064211.19,1
1,20364.0,0.0,20364.0,1
1,327282.92,0.0,410774.52,1
1,8142605.46,0.0,9543572.16,1
1,561149.9,0.0,561149.9,1
1,229909.57,0.0,229909.57,1
1,179321.12,0.0,179321.12,1
1,345802.34,0.0,345802.34,1
1,2044841.02,0.0,2442010.12,1
1,44164.0,0.0,1044119.56,1
1,856386.66,0.0,1112832.65,1
1,1736804.93,0.0,6165892.37,1
1,7196174.56,0.0,7094510.52,1
1,312971.23,0.0,1002711.34,1
1,237642.64,0.0,350804.55,1
1,3671853.86,0.0,3832228.78,1
1,389214.05,0.0,389214.05,1
1,5777706.65,0.0,5777706.65,1
1,121579.98,0.0,121579.98,1
1,358529.2,0.0,358529.2,1
1,2339743.18,0.0,2339743.18,1
1,32830.82,0.0,1097824.97,1
1,2216703.82,0.0,2860004.01,1
1,10000000.0,0.0,10002876.18,1
1,185510.21,0.0,185510.21,1
1,265747.73,0.0,265747.73,1
1,605029.34,0.0,816965.52,1
1,135200.37,0.0,219722.52,1
1,114743.39,0.0,180416.27,1
1,2815.61,0.0,67163.9,1
1,132294.93,0.0,772947.34,1
1,1895158.63,0.0,1700657.35,1
1,416284.7,0.0,416284.7,1
1,306213.63,0.0,1795903.98,1
1,1764326.19,0.0,1938347.94,1
1,585511.14,0.0,653268.21,1
1,8783.42,0.0,8783.42,1
1,1489970.0,0.0,7977619.3,1
1,660746.19,0.0,1596538.03,1
1,113273.1,0.0,113273.1,1
1,103368.58,0.0,103368.58,1
1,266351.6,0.0,266351.6,1
1,911895.71,0.0,980363.98,1
1,1501297.88,0.0,1501297.88,1
1,21741.36,0.0,1312910.22,1
1,2942177.94,0.0,2942177.94,1
1,452294.74,0.0,523797.68,1
1,651477.38,0.0,664638.23,1
1,601657.23,0.0,728736.05,1
1,71323.49,0.0,225753.95,1
1,2031464.82,0.0,3507140.78,1
1,594229.77,0.0,1417327.83,1
1,127342.3,0.0,127342.3,1
1,288148.22,0.0,545867.42,1
1,1221900.21,0.0,1221900.21,1
1,436035.29,0.0,436035.29,1
1,553399.25,0.0,701328.74,1
1,1961426.59,0.0,1962755.93,1
1,486060.16,0.0,486060.16,1
1,2153055.36,0.0,4547398.86,1
1,2634032.61,0.0,3136248.77,1
1,18471.55,0.0,18471.55,1
1,7197532.27,0.0,7321441.37,1
1,152961.49,0.0,12567356.96,1
1,7620549.14,0.0,7748904.27,1
1,80885.48,0.0,837538.99,1
1,3644234.06,0.0,3921516.62,1
1,465498.74,0.0,4174847.39,1
1,590229.26,0.0,827119.91,1
1,295054.68,0.0,295054.68,1
1,54380.21,0.0,2547117.96,1
1,159232.01,0.0,159232.01,1
1,7482670.24,0.0,9579839.64,1
1,5393290.34,0.0,6232003.24,1
1,16182.7,0.0,16182.7,1
1,662276.78,0.0,1199697.54,1
1,2477661.97,0.0,2502828.0,1
1,564699.59,0.0,564699.59,1
1,2263927.04,0.0,2263927.04,1
1,466580.69,0.0,1242114.93,1
1,4644693.12,0.0,4644693.12,1
1,48299.77,0.0,462339.33,1
1,2913787.08,0.0,2913787.08,1
1,79938.47,0.0,79938.47,1
1,81244.31,0.0,143523.59,1
1,2144208.23,0.0,2144208.23,1
1,566156.42,0.0,741497.82,1
1,846589.73,0.0,846589.73,1
1,188473.09,0.0,398159.67,1
1,475315.61,0.0,475315.61,1
1,216179.15,0.0,497060.46,1
1,245694.84,0.0,245694.84,1
1,128572.96,0.0,325061.38,1
1,96640.12,0.0,1666148.87,1
1,5903046.38,0.0,5903046.38,1
1,14206.82,0.0,276072.43,1
3,998110.47,0.0,685216.5,1
1,998110.47,0.0,25294460.38,1
1,154196.49,0.0,479961.83,1
1,990630.25,0.0,1323124.85,1
1,235750.53,0.0,236167.45,1
1,682063.33,0.0,1849053.68,1
1,328110.3,0.0,2978089.39,1
1,38427.47,0.0,65594.88,1
1,246402.71,0.0,297836.67,1
1,1128579.71,0.0,1128579.71,1
1,917014.64,0.0,998971.35,1
1,164519.7,0.0,164519.7,1
1,3864609.52,0.0,3864609.52,1
1,134861.82,0.0,134861.82,1
1,50820.71,0.0,50820.71,1
1,131261.23,0.0,1987496.0,1
1,4815187.09,0.0,5185491.59,1
1,291519.84,0.0,291519.84,1
1,23031.26,0.0,92813.86,1
1,329156.43,0.0,329156.43,1
1,7044227.89,0.0,8166734.85,1
1,1516823.73,0.0,1903153.19,1
1,1663895.14,0.0,1663895.14,1
1,94431.98,0.0,347437.7,1
1,23610.85,0.0,235652.07,1
1,1651948.79,0.0,2666314.55,1
1,5689516.13,0.0,7515873.74,1
1,157137.97,0.0,3320436.01,1
1,405062.33,0.0,2249248.27,1
1,1330802.24,0.0,1515187.24,1
1,73599.57,0.0,73599.57,1
1,1049232.11,0.0,4906078.47,1
1,55920.39,0.0,55920.39,1
1,555574.92,0.0,4826855.5,1
1,927620.44,0.0,927620.44,1
1,94261.84,0.0,206564.95,1
1,3640983.71,0.0,4050511.58,1
1,31593.95,0.0,459780.93,1
1,10000000.0,0.0,10656162.27,1
1,10000000.0,0.0,10000000.0,1
1,10000000.0,0.0,10000000.0,1
1,296699.39,0.0,459336.34,1
1,1220.8,0.0,339909.69,1
1,36035.11,0.0,36035.11,1
1,362988.52,0.0,2521305.27,1
